uid,source,orig_id,artist,title,genre,lyrics_path
fma_049030,fma,49030,Mia Doi Todd,Under The Sun,"[{'genre_id': '17', 'genre_title': 'Folk', 'genre_url': 'http://freemusicarchive.org/genre/Folk/'}, {'genre_id': '103', 'genre_title': 'Singer-Songwriter', 'genre_url': 'http://freemusicarchive.org/genre/Singer-Songwriter/'}]",data/lyrics/fma_049030.txt
fma_049031,fma,49031,Mia Doi Todd,La Havana,"[{'genre_id': '17', 'genre_title': 'Folk', 'genre_url': 'http://freemusicarchive.org/genre/Folk/'}, {'genre_id': '103', 'genre_title': 'Singer-Songwriter', 'genre_url': 'http://freemusicarchive.org/genre/Singer-Songwriter/'}]",data/lyrics/fma_049031.txt
fma_049032,fma,49032,Mia Doi Todd,The Rising Tide,"[{'genre_id': '17', 'genre_title': 'Folk', 'genre_url': 'http://freemusicarchive.org/genre/Folk/'}, {'genre_id': '103', 'genre_title': 'Singer-Songwriter', 'genre_url': 'http://freemusicarchive.org/genre/Singer-Songwriter/'}]",data/lyrics/fma_049032.txt
fma_049355,fma,49355,The Barracudas,Surfers Are Back,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}, {'genre_id': '85', 'genre_title': 'Garage', 'genre_url': 'http://freemusicarchive.org/genre/Garage/'}]",data/lyrics/fma_049355.txt
fma_049361,fma,49361,The Barracudas,Summer Fun,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}, {'genre_id': '85', 'genre_title': 'Garage', 'genre_url': 'http://freemusicarchive.org/genre/Garage/'}]",data/lyrics/fma_049361.txt
fma_049605,fma,49605,Eliza Rickman,Black Rose,"[{'genre_id': '17', 'genre_title': 'Folk', 'genre_url': 'http://freemusicarchive.org/genre/Folk/'}, {'genre_id': '103', 'genre_title': 'Singer-Songwriter', 'genre_url': 'http://freemusicarchive.org/genre/Singer-Songwriter/'}]",data/lyrics/fma_049605.txt
fma_049607,fma,49607,Eliza Rickman,Cinnamon Bone,"[{'genre_id': '17', 'genre_title': 'Folk', 'genre_url': 'http://freemusicarchive.org/genre/Folk/'}, {'genre_id': '103', 'genre_title': 'Singer-Songwriter', 'genre_url': 'http://freemusicarchive.org/genre/Singer-Songwriter/'}]",data/lyrics/fma_049607.txt
fma_049843,fma,49843,My Bubba & Mi,Gone,"[{'genre_id': '17', 'genre_title': 'Folk', 'genre_url': 'http://freemusicarchive.org/genre/Folk/'}]",data/lyrics/fma_049843.txt
fma_050276,fma,50276,David Rovics,The Commons,"[{'genre_id': '17', 'genre_title': 'Folk', 'genre_url': 'http://freemusicarchive.org/genre/Folk/'}, {'genre_id': '103', 'genre_title': 'Singer-Songwriter', 'genre_url': 'http://freemusicarchive.org/genre/Singer-Songwriter/'}]",data/lyrics/fma_050276.txt
fma_050616,fma,50616,Laura Stevenson,Holy Ghost,"[{'genre_id': '103', 'genre_title': 'Singer-Songwriter', 'genre_url': 'http://freemusicarchive.org/genre/Singer-Songwriter/'}]",data/lyrics/fma_050616.txt
fma_050617,fma,50617,Laura Stevenson,The Hole,"[{'genre_id': '103', 'genre_title': 'Singer-Songwriter', 'genre_url': 'http://freemusicarchive.org/genre/Singer-Songwriter/'}]",data/lyrics/fma_050617.txt
fma_050618,fma,50618,Laura Stevenson,Amphibian,"[{'genre_id': '103', 'genre_title': 'Singer-Songwriter', 'genre_url': 'http://freemusicarchive.org/genre/Singer-Songwriter/'}]",data/lyrics/fma_050618.txt
fma_050619,fma,50619,Laura Stevenson,Caretaker,"[{'genre_id': '103', 'genre_title': 'Singer-Songwriter', 'genre_url': 'http://freemusicarchive.org/genre/Singer-Songwriter/'}]",data/lyrics/fma_050619.txt
fma_050620,fma,50620,Laura Stevenson,I See Dark,"[{'genre_id': '103', 'genre_title': 'Singer-Songwriter', 'genre_url': 'http://freemusicarchive.org/genre/Singer-Songwriter/'}]",data/lyrics/fma_050620.txt
fma_050621,fma,50621,Laura Stevenson,Barnacles,"[{'genre_id': '103', 'genre_title': 'Singer-Songwriter', 'genre_url': 'http://freemusicarchive.org/genre/Singer-Songwriter/'}]",data/lyrics/fma_050621.txt
fma_050622,fma,50622,Laura Stevenson,Nervous Rex,"[{'genre_id': '103', 'genre_title': 'Singer-Songwriter', 'genre_url': 'http://freemusicarchive.org/genre/Singer-Songwriter/'}]",data/lyrics/fma_050622.txt
fma_050623,fma,50623,Laura Stevenson,A Shine To It,"[{'genre_id': '103', 'genre_title': 'Singer-Songwriter', 'genre_url': 'http://freemusicarchive.org/genre/Singer-Songwriter/'}]",data/lyrics/fma_050623.txt
fma_050812,fma,50812,Obits,Talking To The Dog,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}, {'genre_id': '66', 'genre_title': 'Indie-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Indie-Rock/'}, {'genre_id': '85', 'genre_title': 'Garage', 'genre_url': 'http://freemusicarchive.org/genre/Garage/'}]",data/lyrics/fma_050812.txt
fma_051272,fma,51272,Work Drugs,Summer Blood,"[{'genre_id': '10', 'genre_title': 'Pop', 'genre_url': 'http://freemusicarchive.org/genre/Pop/'}]",data/lyrics/fma_051272.txt
fma_051309,fma,51309,Times New Viking,Ever Falling In Love,"[{'genre_id': '25', 'genre_title': 'Punk', 'genre_url': 'http://freemusicarchive.org/genre/Punk/'}, {'genre_id': '27', 'genre_title': 'Lo-Fi', 'genre_url': 'http://freemusicarchive.org/genre/Lo-fi/'}, {'genre_id': '66', 'genre_title': 'Indie-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Indie-Rock/'}]",data/lyrics/fma_051309.txt
fma_051317,fma,51317,Times New Viking,New Vertical Dwellings,"[{'genre_id': '25', 'genre_title': 'Punk', 'genre_url': 'http://freemusicarchive.org/genre/Punk/'}, {'genre_id': '27', 'genre_title': 'Lo-Fi', 'genre_url': 'http://freemusicarchive.org/genre/Lo-fi/'}, {'genre_id': '66', 'genre_title': 'Indie-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Indie-Rock/'}]",data/lyrics/fma_051317.txt
fma_051596,fma,51596,Raspberry Bulbs,Before Man,"[{'genre_id': '25', 'genre_title': 'Punk', 'genre_url': 'http://freemusicarchive.org/genre/Punk/'}, {'genre_id': '167', 'genre_title': 'Black-Metal', 'genre_url': 'http://freemusicarchive.org/genre/Black-Metal/'}]",data/lyrics/fma_051596.txt
fma_051712,fma,51712,Urge Overkill,Poison Flower,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}, {'genre_id': '89', 'genre_title': 'Post-Punk', 'genre_url': 'http://freemusicarchive.org/genre/Post-Punk/'}]",data/lyrics/fma_051712.txt
fma_051713,fma,51713,Urge Overkill,Vacation In Tokyo,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}, {'genre_id': '89', 'genre_title': 'Post-Punk', 'genre_url': 'http://freemusicarchive.org/genre/Post-Punk/'}]",data/lyrics/fma_051713.txt
fma_051715,fma,51715,Urge Overkill,Back On Me,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}, {'genre_id': '89', 'genre_title': 'Post-Punk', 'genre_url': 'http://freemusicarchive.org/genre/Post-Punk/'}]",data/lyrics/fma_051715.txt
fma_052007,fma,52007,The Men,Open Your Heart,"[{'genre_id': '25', 'genre_title': 'Punk', 'genre_url': 'http://freemusicarchive.org/genre/Punk/'}, {'genre_id': '89', 'genre_title': 'Post-Punk', 'genre_url': 'http://freemusicarchive.org/genre/Post-Punk/'}]",data/lyrics/fma_052007.txt
fma_052008,fma,52008,The Men,Think,"[{'genre_id': '25', 'genre_title': 'Punk', 'genre_url': 'http://freemusicarchive.org/genre/Punk/'}, {'genre_id': '89', 'genre_title': 'Post-Punk', 'genre_url': 'http://freemusicarchive.org/genre/Post-Punk/'}]",data/lyrics/fma_052008.txt
fma_052220,fma,52220,Grooms,Skating With Girl,"[{'genre_id': '66', 'genre_title': 'Indie-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Indie-Rock/'}]",data/lyrics/fma_052220.txt
fma_052222,fma,52222,Grooms,Prom,"[{'genre_id': '66', 'genre_title': 'Indie-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Indie-Rock/'}]",data/lyrics/fma_052222.txt
fma_052351,fma,52351,Inkubus Sukkubus,Messalina,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}, {'genre_id': '314', 'genre_title': 'Goth', 'genre_url': 'http://freemusicarchive.org/genre/Goth/'}]",data/lyrics/fma_052351.txt
fma_052354,fma,52354,Inkubus Sukkubus,Take My Hunger,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}, {'genre_id': '314', 'genre_title': 'Goth', 'genre_url': 'http://freemusicarchive.org/genre/Goth/'}]",data/lyrics/fma_052354.txt
fma_052355,fma,52355,Inkubus Sukkubus,Night Angel,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}, {'genre_id': '314', 'genre_title': 'Goth', 'genre_url': 'http://freemusicarchive.org/genre/Goth/'}]",data/lyrics/fma_052355.txt
fma_052358,fma,52358,Inkubus Sukkubus,Love Eternal,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}, {'genre_id': '314', 'genre_title': 'Goth', 'genre_url': 'http://freemusicarchive.org/genre/Goth/'}]",data/lyrics/fma_052358.txt
fma_052359,fma,52359,Inkubus Sukkubus,City of the Dead,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}, {'genre_id': '314', 'genre_title': 'Goth', 'genre_url': 'http://freemusicarchive.org/genre/Goth/'}]",data/lyrics/fma_052359.txt
fma_052360,fma,52360,Inkubus Sukkubus,Heart of Lilith,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}, {'genre_id': '314', 'genre_title': 'Goth', 'genre_url': 'http://freemusicarchive.org/genre/Goth/'}]",data/lyrics/fma_052360.txt
fma_052361,fma,52361,Inkubus Sukkubus,Lose Yourself at the Nymphaeum,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}, {'genre_id': '314', 'genre_title': 'Goth', 'genre_url': 'http://freemusicarchive.org/genre/Goth/'}]",data/lyrics/fma_052361.txt
fma_052362,fma,52362,Inkubus Sukkubus,Wytches,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}, {'genre_id': '314', 'genre_title': 'Goth', 'genre_url': 'http://freemusicarchive.org/genre/Goth/'}]",data/lyrics/fma_052362.txt
fma_052363,fma,52363,Inkubus Sukkubus,Catherine,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}, {'genre_id': '314', 'genre_title': 'Goth', 'genre_url': 'http://freemusicarchive.org/genre/Goth/'}]",data/lyrics/fma_052363.txt
fma_052547,fma,52547,The Ettes,Excuse,"[{'genre_id': '85', 'genre_title': 'Garage', 'genre_url': 'http://freemusicarchive.org/genre/Garage/'}]",data/lyrics/fma_052547.txt
fma_052946,fma,52946,Marissa Nadler,Wedding,"[{'genre_id': '17', 'genre_title': 'Folk', 'genre_url': 'http://freemusicarchive.org/genre/Folk/'}, {'genre_id': '103', 'genre_title': 'Singer-Songwriter', 'genre_url': 'http://freemusicarchive.org/genre/Singer-Songwriter/'}]",data/lyrics/fma_052946.txt
fma_052947,fma,52947,Marissa Nadler,Little King,"[{'genre_id': '17', 'genre_title': 'Folk', 'genre_url': 'http://freemusicarchive.org/genre/Folk/'}, {'genre_id': '103', 'genre_title': 'Singer-Songwriter', 'genre_url': 'http://freemusicarchive.org/genre/Singer-Songwriter/'}]",data/lyrics/fma_052947.txt
fma_052951,fma,52951,Marissa Nadler,Alabaster Queen,"[{'genre_id': '17', 'genre_title': 'Folk', 'genre_url': 'http://freemusicarchive.org/genre/Folk/'}, {'genre_id': '103', 'genre_title': 'Singer-Songwriter', 'genre_url': 'http://freemusicarchive.org/genre/Singer-Songwriter/'}]",data/lyrics/fma_052951.txt
fma_052953,fma,52953,Marissa Nadler,Your Heart Is A Twisted Vine,"[{'genre_id': '17', 'genre_title': 'Folk', 'genre_url': 'http://freemusicarchive.org/genre/Folk/'}, {'genre_id': '103', 'genre_title': 'Singer-Songwriter', 'genre_url': 'http://freemusicarchive.org/genre/Singer-Songwriter/'}]",data/lyrics/fma_052953.txt
fma_052954,fma,52954,Marissa Nadler,Wind Up Doll,"[{'genre_id': '17', 'genre_title': 'Folk', 'genre_url': 'http://freemusicarchive.org/genre/Folk/'}, {'genre_id': '103', 'genre_title': 'Singer-Songwriter', 'genre_url': 'http://freemusicarchive.org/genre/Singer-Songwriter/'}]",data/lyrics/fma_052954.txt
fma_053344,fma,53344,Ed Schrader's Music Beat,Traveling,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",data/lyrics/fma_053344.txt
fma_054234,fma,54234,Ivy,Suspicious,"[{'genre_id': '10', 'genre_title': 'Pop', 'genre_url': 'http://freemusicarchive.org/genre/Pop/'}]",data/lyrics/fma_054234.txt
fma_054235,fma,54235,Ivy,Fascinated,"[{'genre_id': '10', 'genre_title': 'Pop', 'genre_url': 'http://freemusicarchive.org/genre/Pop/'}]",data/lyrics/fma_054235.txt
fma_054236,fma,54236,Ivy,Thinking About You,"[{'genre_id': '10', 'genre_title': 'Pop', 'genre_url': 'http://freemusicarchive.org/genre/Pop/'}]",data/lyrics/fma_054236.txt
fma_054237,fma,54237,Ivy,Edge Of The Ocean,"[{'genre_id': '10', 'genre_title': 'Pop', 'genre_url': 'http://freemusicarchive.org/genre/Pop/'}]",data/lyrics/fma_054237.txt
fma_054930,fma,54930,Mikal Cronin,You Gotta Have Someone,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",data/lyrics/fma_054930.txt
fma_055111,fma,55111,Alaclair Ensemble,Intergalactique,"[{'genre_id': '14', 'genre_title': 'Soul-RnB', 'genre_url': 'http://freemusicarchive.org/genre/Soul-RB/'}]",data/lyrics/fma_055111.txt
fma_055113,fma,55113,Alaclair Ensemble,Le magicien,"[{'genre_id': '21', 'genre_title': 'Hip-Hop', 'genre_url': 'http://freemusicarchive.org/genre/Hip-Hop/'}, {'genre_id': '539', 'genre_title': 'Rap', 'genre_url': 'http://freemusicarchive.org/genre/rap/'}]",data/lyrics/fma_055113.txt
fma_055114,fma,55114,Alaclair Ensemble,Drave-by,"[{'genre_id': '811', 'genre_title': 'Hip-Hop Beats', 'genre_url': 'http://freemusicarchive.org/genre/Hip-Hop_Beats/'}]",data/lyrics/fma_055114.txt
fma_055115,fma,55115,Alaclair Ensemble,Stool pas,"[{'genre_id': '811', 'genre_title': 'Hip-Hop Beats', 'genre_url': 'http://freemusicarchive.org/genre/Hip-Hop_Beats/'}]",data/lyrics/fma_055115.txt
fma_055116,fma,55116,Alaclair Ensemble,Galvaude,"[{'genre_id': '811', 'genre_title': 'Hip-Hop Beats', 'genre_url': 'http://freemusicarchive.org/genre/Hip-Hop_Beats/'}]",data/lyrics/fma_055116.txt
fma_055117,fma,55117,Alaclair Ensemble,Teflon dons,"[{'genre_id': '811', 'genre_title': 'Hip-Hop Beats', 'genre_url': 'http://freemusicarchive.org/genre/Hip-Hop_Beats/'}]",data/lyrics/fma_055117.txt
fma_055118,fma,55118,Alaclair Ensemble,Moule graine,"[{'genre_id': '811', 'genre_title': 'Hip-Hop Beats', 'genre_url': 'http://freemusicarchive.org/genre/Hip-Hop_Beats/'}]",data/lyrics/fma_055118.txt
fma_055120,fma,55120,Alaclair Ensemble,Patate chaude,"[{'genre_id': '811', 'genre_title': 'Hip-Hop Beats', 'genre_url': 'http://freemusicarchive.org/genre/Hip-Hop_Beats/'}]",data/lyrics/fma_055120.txt
fma_055122,fma,55122,Alaclair Ensemble,Trace de break,"[{'genre_id': '811', 'genre_title': 'Hip-Hop Beats', 'genre_url': 'http://freemusicarchive.org/genre/Hip-Hop_Beats/'}]",data/lyrics/fma_055122.txt
fma_055124,fma,55124,Alaclair Ensemble,Le roé,"[{'genre_id': '811', 'genre_title': 'Hip-Hop Beats', 'genre_url': 'http://freemusicarchive.org/genre/Hip-Hop_Beats/'}]",data/lyrics/fma_055124.txt
fma_055255,fma,55255,Zounds,Little Bit More,"[{'genre_id': '25', 'genre_title': 'Punk', 'genre_url': 'http://freemusicarchive.org/genre/Punk/'}]",data/lyrics/fma_055255.txt
fma_055402,fma,55402,The Soft Moon,Total Decay,"[{'genre_id': '26', 'genre_title': 'Post-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Post-Rock/'}, {'genre_id': '89', 'genre_title': 'Post-Punk', 'genre_url': 'http://freemusicarchive.org/genre/Post-Punk/'}]",data/lyrics/fma_055402.txt
fma_056169,fma,56169,The Black Hollies,Gloomy Monday Morning,"[{'genre_id': '58', 'genre_title': 'Psych-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Psych-Rock/'}, {'genre_id': '85', 'genre_title': 'Garage', 'genre_url': 'http://freemusicarchive.org/genre/Garage/'}]",data/lyrics/fma_056169.txt
fma_056547,fma,56547,Obits,Run,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}, {'genre_id': '66', 'genre_title': 'Indie-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Indie-Rock/'}, {'genre_id': '85', 'genre_title': 'Garage', 'genre_url': 'http://freemusicarchive.org/genre/Garage/'}]",data/lyrics/fma_056547.txt
fma_056549,fma,56549,Obits,You Gotta Lose,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}, {'genre_id': '66', 'genre_title': 'Indie-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Indie-Rock/'}, {'genre_id': '85', 'genre_title': 'Garage', 'genre_url': 'http://freemusicarchive.org/genre/Garage/'}]",data/lyrics/fma_056549.txt
fma_056551,fma,56551,Obits,Everything Looks Better In The Sun,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}, {'genre_id': '66', 'genre_title': 'Indie-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Indie-Rock/'}, {'genre_id': '85', 'genre_title': 'Garage', 'genre_url': 'http://freemusicarchive.org/genre/Garage/'}]",data/lyrics/fma_056551.txt
fma_056883,fma,56883,Wooden Shjips,Lazy Bones,"[{'genre_id': '58', 'genre_title': 'Psych-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Psych-Rock/'}]",data/lyrics/fma_056883.txt
fma_056929,fma,56929,Jack Ruby,Hit and Run,"[{'genre_id': '25', 'genre_title': 'Punk', 'genre_url': 'http://freemusicarchive.org/genre/Punk/'}, {'genre_id': '71', 'genre_title': 'No Wave', 'genre_url': 'http://freemusicarchive.org/genre/No_Wave/'}]",data/lyrics/fma_056929.txt
fma_057041,fma,57041,Las Robertas,Inside and Out,"[{'genre_id': '27', 'genre_title': 'Lo-Fi', 'genre_url': 'http://freemusicarchive.org/genre/Lo-fi/'}, {'genre_id': '53', 'genre_title': 'Noise-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Noise-Rock/'}, {'genre_id': '66', 'genre_title': 'Indie-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Indie-Rock/'}]",data/lyrics/fma_057041.txt
fma_057253,fma,57253,Mueran Humanos,Horas Tristes,"[{'genre_id': '58', 'genre_title': 'Psych-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Psych-Rock/'}, {'genre_id': '85', 'genre_title': 'Garage', 'genre_url': 'http://freemusicarchive.org/genre/Garage/'}]",data/lyrics/fma_057253.txt
fma_057254,fma,57254,Mueran Humanos,Cosméticos Para Cristo,"[{'genre_id': '58', 'genre_title': 'Psych-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Psych-Rock/'}, {'genre_id': '85', 'genre_title': 'Garage', 'genre_url': 'http://freemusicarchive.org/genre/Garage/'}]",data/lyrics/fma_057254.txt
fma_057255,fma,57255,Mueran Humanos,Monstruo,"[{'genre_id': '58', 'genre_title': 'Psych-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Psych-Rock/'}, {'genre_id': '85', 'genre_title': 'Garage', 'genre_url': 'http://freemusicarchive.org/genre/Garage/'}]",data/lyrics/fma_057255.txt
fma_057256,fma,57256,Mueran Humanos,Festival de las Luces,"[{'genre_id': '58', 'genre_title': 'Psych-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Psych-Rock/'}, {'genre_id': '85', 'genre_title': 'Garage', 'genre_url': 'http://freemusicarchive.org/genre/Garage/'}]",data/lyrics/fma_057256.txt
fma_057433,fma,57433,Rabbit Island,My Own Private,"[{'genre_id': '538', 'genre_title': 'Compilation', 'genre_url': 'http://freemusicarchive.org/genre/compilation/'}]",data/lyrics/fma_057433.txt
fma_058221,fma,58221,Sick of Sarah,Kick Back,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",data/lyrics/fma_058221.txt
fma_058604,fma,58604,Mike Viola,Soundtrack of My Summer,"[{'genre_id': '66', 'genre_title': 'Indie-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Indie-Rock/'}]",data/lyrics/fma_058604.txt
fma_059904,fma,59904,Chelsea Wolfe,Pale On Pale,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",data/lyrics/fma_059904.txt
fma_059911,fma,59911,DIVE,Sometime,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",data/lyrics/fma_059911.txt
fma_059917,fma,59917,Light Asylum,End Of Days,"[{'genre_id': '15', 'genre_title': 'Electronic', 'genre_url': 'http://freemusicarchive.org/genre/Electronic/'}, {'genre_id': '296', 'genre_title': 'Dance', 'genre_url': 'http://freemusicarchive.org/genre/Dance/'}]",data/lyrics/fma_059917.txt
fma_060281,fma,60281,Enrico Caruso,O Sole Mio,"[{'genre_id': '8', 'genre_title': 'Old-Time / Historic', 'genre_url': 'http://freemusicarchive.org/genre/Old-Time__Historic/'}]",data/lyrics/fma_060281.txt
