uid,source,orig_id,artist,title,genre,audio_path
fma_060357,fma,60357,Spookey Ruben,Shauna,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}, {'genre_id': '98', 'genre_title': 'Progressive', 'genre_url': 'http://freemusicarchive.org/genre/Progressive/'}]",data/audio/fma_060357.mp3
fma_060359,fma,60359,Spookey Ruben,My Female Friends,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}, {'genre_id': '98', 'genre_title': 'Progressive', 'genre_url': 'http://freemusicarchive.org/genre/Progressive/'}]",data/audio/fma_060359.mp3
fma_060361,fma,60361,Spookey Ruben,Suddenly The Sun,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}, {'genre_id': '98', 'genre_title': 'Progressive', 'genre_url': 'http://freemusicarchive.org/genre/Progressive/'}]",data/audio/fma_060361.mp3
fma_061170,fma,61170,Alaclair Ensemble,Walers,"[{'genre_id': '21', 'genre_title': 'Hip-Hop', 'genre_url': 'http://freemusicarchive.org/genre/Hip-Hop/'}]",data/audio/fma_061170.mp3
fma_061174,fma,61174,Alaclair Ensemble,ExplosiON,"[{'genre_id': '21', 'genre_title': 'Hip-Hop', 'genre_url': 'http://freemusicarchive.org/genre/Hip-Hop/'}, {'genre_id': '539', 'genre_title': 'Rap', 'genre_url': 'http://freemusicarchive.org/genre/rap/'}]",data/audio/fma_061174.mp3
fma_061175,fma,61175,Alaclair Ensemble,KING NeLSON,"[{'genre_id': '21', 'genre_title': 'Hip-Hop', 'genre_url': 'http://freemusicarchive.org/genre/Hip-Hop/'}, {'genre_id': '539', 'genre_title': 'Rap', 'genre_url': 'http://freemusicarchive.org/genre/rap/'}]",data/audio/fma_061175.mp3
fma_061453,fma,61453,Alaclair Ensemble,Les Insectes,"[{'genre_id': '21', 'genre_title': 'Hip-Hop', 'genre_url': 'http://freemusicarchive.org/genre/Hip-Hop/'}]",data/audio/fma_061453.mp3
fma_062160,fma,62160,Sophia Knapp,Close To Me,"[{'genre_id': '10', 'genre_title': 'Pop', 'genre_url': 'http://freemusicarchive.org/genre/Pop/'}, {'genre_id': '362', 'genre_title': 'Synth Pop', 'genre_url': 'http://freemusicarchive.org/genre/Synth_Pop/'}]",data/audio/fma_062160.mp3
fma_062164,fma,62164,Sophia Knapp,Into The Waves,"[{'genre_id': '10', 'genre_title': 'Pop', 'genre_url': 'http://freemusicarchive.org/genre/Pop/'}, {'genre_id': '362', 'genre_title': 'Synth Pop', 'genre_url': 'http://freemusicarchive.org/genre/Synth_Pop/'}]",data/audio/fma_062164.mp3
fma_062858,fma,62858,The Men,I Saw Her Face,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}, {'genre_id': '45', 'genre_title': 'Loud-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Loud-Rock/'}, {'genre_id': '58', 'genre_title': 'Psych-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Psych-Rock/'}]",data/audio/fma_062858.mp3
fma_062861,fma,62861,The Men,Turn it Around,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}, {'genre_id': '45', 'genre_title': 'Loud-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Loud-Rock/'}, {'genre_id': '58', 'genre_title': 'Psych-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Psych-Rock/'}]",data/audio/fma_062861.mp3
fma_063039,fma,63039,The Wedding Present,Dalliance,"[{'genre_id': '66', 'genre_title': 'Indie-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Indie-Rock/'}, {'genre_id': '89', 'genre_title': 'Post-Punk', 'genre_url': 'http://freemusicarchive.org/genre/Post-Punk/'}]",data/audio/fma_063039.mp3
fma_063042,fma,63042,The Wedding Present,You Should Always Keep In Touch With Your Friends,"[{'genre_id': '66', 'genre_title': 'Indie-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Indie-Rock/'}, {'genre_id': '89', 'genre_title': 'Post-Punk', 'genre_url': 'http://freemusicarchive.org/genre/Post-Punk/'}]",data/audio/fma_063042.mp3
fma_063045,fma,63045,The Wedding Present,Brassneck,"[{'genre_id': '66', 'genre_title': 'Indie-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Indie-Rock/'}, {'genre_id': '89', 'genre_title': 'Post-Punk', 'genre_url': 'http://freemusicarchive.org/genre/Post-Punk/'}]",data/audio/fma_063045.mp3
fma_063187,fma,63187,speedy ortiz,Basketball,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",data/audio/fma_063187.mp3
fma_063188,fma,63188,speedy ortiz,Indoor Soccer,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",data/audio/fma_063188.mp3
fma_063191,fma,63191,speedy ortiz,Taylor Swift,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",data/audio/fma_063191.mp3
fma_063225,fma,63225,Dumbo Gets Mad,Plumy Tale,"[{'genre_id': '10', 'genre_title': 'Pop', 'genre_url': 'http://freemusicarchive.org/genre/Pop/'}]",data/audio/fma_063225.mp3
fma_063477,fma,63477,The Baseball Project,Fair Weather Fans,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",data/audio/fma_063477.mp3
fma_063481,fma,63481,The Baseball Project,1976,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",data/audio/fma_063481.mp3
fma_063800,fma,63800,Lushlife,Magnolia,"[{'genre_id': '21', 'genre_title': 'Hip-Hop', 'genre_url': 'http://freemusicarchive.org/genre/Hip-Hop/'}]",data/audio/fma_063800.mp3
fma_064021,fma,64021,Night Beats,Puppet On A String,"[{'genre_id': '25', 'genre_title': 'Punk', 'genre_url': 'http://freemusicarchive.org/genre/Punk/'}, {'genre_id': '58', 'genre_title': 'Psych-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Psych-Rock/'}, {'genre_id': '85', 'genre_title': 'Garage', 'genre_url': 'http://freemusicarchive.org/genre/Garage/'}]",data/audio/fma_064021.mp3
fma_064022,fma,64022,Night Beats,Sonic Bloom,"[{'genre_id': '25', 'genre_title': 'Punk', 'genre_url': 'http://freemusicarchive.org/genre/Punk/'}, {'genre_id': '58', 'genre_title': 'Psych-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Psych-Rock/'}, {'genre_id': '85', 'genre_title': 'Garage', 'genre_url': 'http://freemusicarchive.org/genre/Garage/'}]",data/audio/fma_064022.mp3
fma_064025,fma,64025,Night Beats,Useless Game,"[{'genre_id': '25', 'genre_title': 'Punk', 'genre_url': 'http://freemusicarchive.org/genre/Punk/'}, {'genre_id': '58', 'genre_title': 'Psych-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Psych-Rock/'}, {'genre_id': '85', 'genre_title': 'Garage', 'genre_url': 'http://freemusicarchive.org/genre/Garage/'}]",data/audio/fma_064025.mp3
fma_064026,fma,64026,Night Beats,Satisfy Your Mind,"[{'genre_id': '25', 'genre_title': 'Punk', 'genre_url': 'http://freemusicarchive.org/genre/Punk/'}, {'genre_id': '58', 'genre_title': 'Psych-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Psych-Rock/'}, {'genre_id': '85', 'genre_title': 'Garage', 'genre_url': 'http://freemusicarchive.org/genre/Garage/'}]",data/audio/fma_064026.mp3
fma_064028,fma,64028,Night Beats,Little War In The Midwest,"[{'genre_id': '25', 'genre_title': 'Punk', 'genre_url': 'http://freemusicarchive.org/genre/Punk/'}, {'genre_id': '58', 'genre_title': 'Psych-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Psych-Rock/'}, {'genre_id': '85', 'genre_title': 'Garage', 'genre_url': 'http://freemusicarchive.org/genre/Garage/'}]",data/audio/fma_064028.mp3
fma_064361,fma,64361,The Swing Ninjas,Blue Drag,"[{'genre_id': '4', 'genre_title': 'Jazz', 'genre_url': 'http://freemusicarchive.org/genre/Jazz/'}]",data/audio/fma_064361.mp3
fma_064362,fma,64362,The Swing Ninjas,King Of The Swingers,"[{'genre_id': '4', 'genre_title': 'Jazz', 'genre_url': 'http://freemusicarchive.org/genre/Jazz/'}]",data/audio/fma_064362.mp3
fma_064363,fma,64363,The Swing Ninjas,South Of France,"[{'genre_id': '4', 'genre_title': 'Jazz', 'genre_url': 'http://freemusicarchive.org/genre/Jazz/'}]",data/audio/fma_064363.mp3
fma_065166,fma,65166,Night Birds,Killer Waves,"[{'genre_id': '25', 'genre_title': 'Punk', 'genre_url': 'http://freemusicarchive.org/genre/Punk/'}, {'genre_id': '109', 'genre_title': 'Hardcore', 'genre_url': 'http://freemusicarchive.org/genre/Hardcore/'}]",data/audio/fma_065166.mp3
fma_065167,fma,65167,Night Birds,Paranoid Times,"[{'genre_id': '25', 'genre_title': 'Punk', 'genre_url': 'http://freemusicarchive.org/genre/Punk/'}, {'genre_id': '109', 'genre_title': 'Hardcore', 'genre_url': 'http://freemusicarchive.org/genre/Hardcore/'}]",data/audio/fma_065167.mp3
fma_065171,fma,65171,Night Birds,The Other Side of Darkness,"[{'genre_id': '25', 'genre_title': 'Punk', 'genre_url': 'http://freemusicarchive.org/genre/Punk/'}, {'genre_id': '109', 'genre_title': 'Hardcore', 'genre_url': 'http://freemusicarchive.org/genre/Hardcore/'}]",data/audio/fma_065171.mp3
fma_065172,fma,65172,Night Birds,Midnight Movies,"[{'genre_id': '25', 'genre_title': 'Punk', 'genre_url': 'http://freemusicarchive.org/genre/Punk/'}, {'genre_id': '109', 'genre_title': 'Hardcore', 'genre_url': 'http://freemusicarchive.org/genre/Hardcore/'}]",data/audio/fma_065172.mp3
fma_065175,fma,65175,Night Birds,Sex Tape,"[{'genre_id': '25', 'genre_title': 'Punk', 'genre_url': 'http://freemusicarchive.org/genre/Punk/'}, {'genre_id': '109', 'genre_title': 'Hardcore', 'genre_url': 'http://freemusicarchive.org/genre/Hardcore/'}]",data/audio/fma_065175.mp3
fma_065176,fma,65176,Night Birds,Oblivious,"[{'genre_id': '25', 'genre_title': 'Punk', 'genre_url': 'http://freemusicarchive.org/genre/Punk/'}, {'genre_id': '109', 'genre_title': 'Hardcore', 'genre_url': 'http://freemusicarchive.org/genre/Hardcore/'}]",data/audio/fma_065176.mp3
fma_065752,fma,65752,Alaclair Ensemble,ExplosiON,"[{'genre_id': '21', 'genre_title': 'Hip-Hop', 'genre_url': 'http://freemusicarchive.org/genre/Hip-Hop/'}, {'genre_id': '539', 'genre_title': 'Rap', 'genre_url': 'http://freemusicarchive.org/genre/rap/'}]",data/audio/fma_065752.mp3
fma_066200,fma,66200,Andrew Cedermark,Ad Infinitum,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}, {'genre_id': '27', 'genre_title': 'Lo-Fi', 'genre_url': 'http://freemusicarchive.org/genre/Lo-fi/'}]",data/audio/fma_066200.mp3
fma_066201,fma,66201,Andrew Cedermark,Moon Deluxe,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}, {'genre_id': '27', 'genre_title': 'Lo-Fi', 'genre_url': 'http://freemusicarchive.org/genre/Lo-fi/'}]",data/audio/fma_066201.mp3
fma_066202,fma,66202,Andrew Cedermark,Hard Livin,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}, {'genre_id': '27', 'genre_title': 'Lo-Fi', 'genre_url': 'http://freemusicarchive.org/genre/Lo-fi/'}]",data/audio/fma_066202.mp3
fma_066457,fma,66457,Obits,Shift Operator,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}, {'genre_id': '66', 'genre_title': 'Indie-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Indie-Rock/'}, {'genre_id': '85', 'genre_title': 'Garage', 'genre_url': 'http://freemusicarchive.org/genre/Garage/'}]",data/audio/fma_066457.mp3
fma_066459,fma,66459,Obits,Fake Kinkade,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}, {'genre_id': '66', 'genre_title': 'Indie-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Indie-Rock/'}, {'genre_id': '85', 'genre_title': 'Garage', 'genre_url': 'http://freemusicarchive.org/genre/Garage/'}]",data/audio/fma_066459.mp3
fma_066460,fma,66460,Obits,Talking To The Dog,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}, {'genre_id': '66', 'genre_title': 'Indie-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Indie-Rock/'}, {'genre_id': '85', 'genre_title': 'Garage', 'genre_url': 'http://freemusicarchive.org/genre/Garage/'}]",data/audio/fma_066460.mp3
fma_066463,fma,66463,Obits,Pine On,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}, {'genre_id': '66', 'genre_title': 'Indie-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Indie-Rock/'}, {'genre_id': '85', 'genre_title': 'Garage', 'genre_url': 'http://freemusicarchive.org/genre/Garage/'}]",data/audio/fma_066463.mp3
fma_066465,fma,66465,Obits,You Gotta Lose,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}, {'genre_id': '66', 'genre_title': 'Indie-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Indie-Rock/'}, {'genre_id': '85', 'genre_title': 'Garage', 'genre_url': 'http://freemusicarchive.org/genre/Garage/'}]",data/audio/fma_066465.mp3
fma_066466,fma,66466,Obits,New August,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}, {'genre_id': '66', 'genre_title': 'Indie-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Indie-Rock/'}, {'genre_id': '85', 'genre_title': 'Garage', 'genre_url': 'http://freemusicarchive.org/genre/Garage/'}]",data/audio/fma_066466.mp3
fma_066467,fma,66467,Obits,I Want Results,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}, {'genre_id': '66', 'genre_title': 'Indie-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Indie-Rock/'}, {'genre_id': '85', 'genre_title': 'Garage', 'genre_url': 'http://freemusicarchive.org/genre/Garage/'}]",data/audio/fma_066467.mp3
fma_066655,fma,66655,King Tuff,Anthem,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",data/audio/fma_066655.mp3
fma_066659,fma,66659,King Tuff,Connection,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",data/audio/fma_066659.mp3
fma_066660,fma,66660,King Tuff,Bad Thing,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",data/audio/fma_066660.mp3
fma_066661,fma,66661,King Tuff,Sun Medallion,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",data/audio/fma_066661.mp3
fma_066772,fma,66772,The Indecent,Control,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",data/audio/fma_066772.mp3
fma_066778,fma,66778,The Indecent,Hear Them Fear Them,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",data/audio/fma_066778.mp3
fma_067016,fma,67016,Michael Chapman,Kodak Ghosts,"[{'genre_id': '17', 'genre_title': 'Folk', 'genre_url': 'http://freemusicarchive.org/genre/Folk/'}]",data/audio/fma_067016.mp3
fma_067560,fma,67560,The Sights,Left Over Right,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}, {'genre_id': '111', 'genre_title': 'Power-Pop', 'genre_url': 'http://freemusicarchive.org/genre/Power-Pop/'}]",data/audio/fma_067560.mp3
fma_067561,fma,67561,The Sights,Anything to Anyone,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}, {'genre_id': '111', 'genre_title': 'Power-Pop', 'genre_url': 'http://freemusicarchive.org/genre/Power-Pop/'}]",data/audio/fma_067561.mp3
fma_067562,fma,67562,The Sights,Mercy,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}, {'genre_id': '111', 'genre_title': 'Power-Pop', 'genre_url': 'http://freemusicarchive.org/genre/Power-Pop/'}]",data/audio/fma_067562.mp3
fma_067563,fma,67563,The Sights,Prayer,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}, {'genre_id': '111', 'genre_title': 'Power-Pop', 'genre_url': 'http://freemusicarchive.org/genre/Power-Pop/'}]",data/audio/fma_067563.mp3
fma_067564,fma,67564,The Sights,Easy Living,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}, {'genre_id': '111', 'genre_title': 'Power-Pop', 'genre_url': 'http://freemusicarchive.org/genre/Power-Pop/'}]",data/audio/fma_067564.mp3
fma_067565,fma,67565,The Sights,Could Not Call It Love,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}, {'genre_id': '111', 'genre_title': 'Power-Pop', 'genre_url': 'http://freemusicarchive.org/genre/Power-Pop/'}]",data/audio/fma_067565.mp3
fma_067566,fma,67566,The Sights,Not As Pretty,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}, {'genre_id': '111', 'genre_title': 'Power-Pop', 'genre_url': 'http://freemusicarchive.org/genre/Power-Pop/'}]",data/audio/fma_067566.mp3
fma_068707,fma,68707,Potty Mouth,Hazardville,"[{'genre_id': '25', 'genre_title': 'Punk', 'genre_url': 'http://freemusicarchive.org/genre/Punk/'}, {'genre_id': '66', 'genre_title': 'Indie-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Indie-Rock/'}, {'genre_id': '111', 'genre_title': 'Power-Pop', 'genre_url': 'http://freemusicarchive.org/genre/Power-Pop/'}]",data/audio/fma_068707.mp3
fma_068708,fma,68708,Potty Mouth,Kids,"[{'genre_id': '25', 'genre_title': 'Punk', 'genre_url': 'http://freemusicarchive.org/genre/Punk/'}, {'genre_id': '66', 'genre_title': 'Indie-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Indie-Rock/'}, {'genre_id': '111', 'genre_title': 'Power-Pop', 'genre_url': 'http://freemusicarchive.org/genre/Power-Pop/'}]",data/audio/fma_068708.mp3
fma_068709,fma,68709,Potty Mouth,Shithead,"[{'genre_id': '25', 'genre_title': 'Punk', 'genre_url': 'http://freemusicarchive.org/genre/Punk/'}, {'genre_id': '66', 'genre_title': 'Indie-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Indie-Rock/'}, {'genre_id': '111', 'genre_title': 'Power-Pop', 'genre_url': 'http://freemusicarchive.org/genre/Power-Pop/'}]",data/audio/fma_068709.mp3
fma_068710,fma,68710,Potty Mouth,Drip-Dry,"[{'genre_id': '25', 'genre_title': 'Punk', 'genre_url': 'http://freemusicarchive.org/genre/Punk/'}, {'genre_id': '66', 'genre_title': 'Indie-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Indie-Rock/'}, {'genre_id': '111', 'genre_title': 'Power-Pop', 'genre_url': 'http://freemusicarchive.org/genre/Power-Pop/'}]",data/audio/fma_068710.mp3
fma_068711,fma,68711,Potty Mouth,Superfriends,"[{'genre_id': '25', 'genre_title': 'Punk', 'genre_url': 'http://freemusicarchive.org/genre/Punk/'}, {'genre_id': '66', 'genre_title': 'Indie-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Indie-Rock/'}, {'genre_id': '111', 'genre_title': 'Power-Pop', 'genre_url': 'http://freemusicarchive.org/genre/Power-Pop/'}]",data/audio/fma_068711.mp3
fma_068712,fma,68712,Potty Mouth,Dog Song,"[{'genre_id': '25', 'genre_title': 'Punk', 'genre_url': 'http://freemusicarchive.org/genre/Punk/'}, {'genre_id': '66', 'genre_title': 'Indie-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Indie-Rock/'}, {'genre_id': '111', 'genre_title': 'Power-Pop', 'genre_url': 'http://freemusicarchive.org/genre/Power-Pop/'}]",data/audio/fma_068712.mp3
fma_068713,fma,68713,Potty Mouth,Black and Studs,"[{'genre_id': '25', 'genre_title': 'Punk', 'genre_url': 'http://freemusicarchive.org/genre/Punk/'}, {'genre_id': '66', 'genre_title': 'Indie-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Indie-Rock/'}, {'genre_id': '111', 'genre_title': 'Power-Pop', 'genre_url': 'http://freemusicarchive.org/genre/Power-Pop/'}]",data/audio/fma_068713.mp3
fma_069171,fma,69171,Royal Headache,Really in Love,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}, {'genre_id': '25', 'genre_title': 'Punk', 'genre_url': 'http://freemusicarchive.org/genre/Punk/'}, {'genre_id': '85', 'genre_title': 'Garage', 'genre_url': 'http://freemusicarchive.org/genre/Garage/'}]",data/audio/fma_069171.mp3
fma_069173,fma,69173,Royal Headache,Psychotic Episode,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}, {'genre_id': '25', 'genre_title': 'Punk', 'genre_url': 'http://freemusicarchive.org/genre/Punk/'}, {'genre_id': '85', 'genre_title': 'Garage', 'genre_url': 'http://freemusicarchive.org/genre/Garage/'}]",data/audio/fma_069173.mp3
fma_069174,fma,69174,Royal Headache,Down the Lane,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}, {'genre_id': '25', 'genre_title': 'Punk', 'genre_url': 'http://freemusicarchive.org/genre/Punk/'}, {'genre_id': '85', 'genre_title': 'Garage', 'genre_url': 'http://freemusicarchive.org/genre/Garage/'}]",data/audio/fma_069174.mp3
